RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
2263,2211 N California Ave,1,22,Logan Square,1,41.922314,-87.69725,1,41.922314,-87.69725,"(41.922314, -87.69725)",1,23,22535,294,41,24
5509,2000 W North Ave,32,24,West Town,1,41.910507,-87.677593,1,41.910507,-87.677593,"(41.910507, -87.677593)",1,25,22535,179,11,16
5476,2300 W Lawrence Ave,47,4,Lincoln Square,1,41.968739,-87.686619,1,41.968739,-87.686619,"(41.968739, -87.686619)",20,6,21849,54,18,13
6882,1916 N Western Ave,1,22,Logan Square,1,41.916255,-87.687551,0,41.916255,-87.687551,"(41.916255, -87.687551)",1,23,22535,180,41,24
1170,2008 S Blue Island Ave,25,31,Lower West Side,1,41.854822,-87.663913,0,41.854822,-87.663913,"(41.854822, -87.663913)",43,33,14920,270,26,8
4952,2131 W Monroe St,2,28,Near West Side,2,41.879825,-87.679892,1,41.879825,-87.679892,"(41.879825, -87.679892)",28,29,21184,89,46,48
4159,1050 W Wilson Ave,46,3,Uptown,2,41.965532,-87.656456,1,41.965532,-87.656456,"(41.965532, -87.656456)",15,31,22616,241,39,37
3079,1500 N Kedzie Ave,26,23,Humboldt Park,12,41.908391,-87.707047,1,41.908391,-87.707047,"(41.908391, -87.707047)",5,24,4299,455,49,10
4188,1052 W Bryn Mawr Ave,48,77,Edgewater,1,41.983807,-87.657025,1,41.983807,-87.657025,"(41.983807, -87.657025)",14,76,4451,144,16,40
2168,1127 W Berwyn Ave,48,77,Edgewater,1,41.978023,-87.658448,1,41.978023,-87.658448,"(41.978023, -87.658448)",15,76,22616,160,16,40
5071,1800 W Leland Ave,47,4,Lincoln Square,2,41.967084,-87.674803,1,41.967084,-87.674803,"(41.967084, -87.674803)",15,6,22616,225,18,13
440,1800 W Lawrence Ave,47,4,Lincoln Square,16,41.968913,-87.674871,0,41.968913,-87.674871,"(41.968913, -87.674871)",15,6,22616,106,18,13
3923,1201 W Taylor St,2,28,Near West Side,0,41.869314,-87.656897,1,41.869314,-87.656897,"(41.869314, -87.656897)",44,29,14917,759,23,48
3990,1 S Wabash Ave,42,32,Loop,2,41.881969,-87.626054,1,41.881969,-87.626054,"(41.881969, -87.626054)",34,38,14311,367,36,22
1542,1659 E 87th St,8,48,Calumet Heights,1,41.73585,-87.583389,1,41.73585,-87.583389,"(41.73585, -87.583389)",25,44,21202,473,35,9
2070,1336 N Ashland Ave,1,24,West Town,1,41.905846,-87.667749,1,41.905846,-87.667749,"(41.905846, -87.667749)",4,25,21560,482,41,24
6234,115 N Carpenter St,27,28,Near West Side,1,41.883476,-87.653044,1,41.883476,-87.653044,"(41.883476, -87.653044)",44,29,14917,63,46,41
3626,1434 N Parkside Ave,29,25,Austin,3,41.906413,-87.767179,1,41.906413,-87.767179,"(41.906413, -87.767179)",5,26,4299,565,7,52
3326,1263 W Loyola Ave,40,1,Rogers Park,1,42.001313,-87.662222,1,42.001313,-87.662222,"(42.001313, -87.662222)",9,10,21853,48,5,46
5230,1522 W Montrose Ave,47,3,Uptown,2,41.96175,-87.668152,1,41.96175,-87.668152,"(41.96175, -87.668152)",15,31,22616,576,18,13
3030,2256 W Irving Park Rd,47,5,North Center,1,41.954186,-87.685301,1,41.954186,-87.685301,"(41.954186, -87.685301)",39,46,21538,623,18,13
3052,1851 W Irving Park Rd,47,5,North Center,1,41.953999,-87.67527,1,41.953999,-87.67527,"(41.953999, -87.67527)",53,46,21186,644,18,13
5237,1829 W montrose Ave,47,5,North Center,1,41.961412,-87.675358,1,41.961412,-87.675358,"(41.961412, -87.675358)",53,46,21186,622,18,13
3387,1222 S Michigan Ave,2,33,Near South Side,5,41.867041,-87.624318,1,41.867041,-87.624318,"(41.867041, -87.624318)",35,34,14913,374,9,48
703,1019 W Diversey Pky,32,7,Lincoln Park,1,41.932478,-87.654604,0,41.932478,-87.654604,"(41.932478, -87.654604)",16,68,21190,795,34,16
6074,1928 W Montrose Ave,47,4,Lincoln Square,2,41.96162,-87.677099,1,41.96162,-87.677099,"(41.96162, -87.677099)",15,6,22616,225,18,13
6707,2240 W Armitage Ave,32,22,Logan Square,1,41.917783,-87.683577,0,41.917783,-87.683577,"(41.917783, -87.683577)",1,23,22535,324,40,16
129,1130 W Taylor St,25,28,Near West Side,1,41.869578,-87.655477,0,41.869578,-87.655477,"(41.869578, -87.655477)",44,29,14917,87,26,8
6250,1722 S Halsted St,25,31,Lower West Side,1,41.858502,-87.646818,1,41.858502,-87.646818,"(41.858502, -87.646818)",43,33,14920,250,48,8
2012,1226 W Ainslie St,48,3,Uptown,2,41.971585,-87.660161,1,41.971585,-87.660161,"(41.971585, -87.660161)",15,31,22616,633,39,40
6107,13323 S Baltimore Ave,10,55,Hegewisch,1,41.653153,-87.547004,1,41.653153,-87.547004,"(41.653153, -87.547004)",26,52,22250,787,47,47
5287,2151 W 95th St,19,72,Beverly,2,41.720832,-87.676382,1,41.720832,-87.676382,"(41.720832, -87.676382)",13,71,22212,629,42,33
2516,2056 N Damen Ave,32,22,Logan Square,1,41.919353,-87.677722,1,41.919353,-87.677722,"(41.919353, -87.677722)",1,23,22535,178,40,16
5059,1601 W Grand Ave,26,24,West Town,1,41.890895,-87.667242,1,41.890895,-87.667242,"(41.890895, -87.667242)",4,25,21560,520,41,10
2274,1501 W Catalpa Ave,40,77,Edgewater,2,41.98158,-87.668568,1,41.98158,-87.668568,"(41.98158, -87.668568)",15,76,22616,564,24,46
3362,22 W Maple St,42,8,Near North Side,1,41.90202,-87.629173,1,41.90202,-87.629173,"(41.90202, -87.629173)",54,37,14926,230,11,22
7367,11421 S Halsted St,34,49,Roseland,1,41.686405,-87.641945,0,41.686405,-87.641945,"(41.686405, -87.641945)",19,45,21861,486,22,45
4193,1754 W Balmoral Ave,40,77,Edgewater,1,41.979903,-87.673368,1,41.979903,-87.673368,"(41.979903, -87.673368)",15,76,22616,564,24,46
3918,2101 W Superior St,1,24,West Town,1,41.894821,-87.67973,1,41.894821,-87.67973,"(41.894821, -87.67973)",28,25,21184,547,41,24
4842,1900 W Van Buren St,2,28,Near West Side,2,41.876353,-87.6742,1,41.876353,-87.6742,"(41.876353, -87.6742)",28,29,21184,90,46,48
2485,2230 W Cortland St,32,22,Logan Square,1,41.916261,-87.683246,1,41.916261,-87.683246,"(41.916261, -87.683246)",1,23,22535,373,40,16
1994,1818 W Addison St,47,5,North Center,1,41.947058,-87.674385,1,41.947058,-87.674385,"(41.947058, -87.674385)",53,46,21186,644,18,13
1127,1942 W Chicago Ave,32,24,West Town,1,41.896091,-87.676098,0,41.896091,-87.676098,"(41.896091, -87.676098)",4,25,21560,462,41,16
6742,1380 W Randolph St,27,28,Near West Side,4,41.884391,-87.66172,0,41.884391,-87.66172,"(41.884391, -87.66172)",44,29,14917,63,46,41
5887,1820 N Wells St,43,7,Lincoln Park,1,41.914917,-87.634955,1,41.914917,-87.634955,"(41.914917, -87.634955)",16,68,21190,271,34,51
3786,1313 S Sacramento Dr,24,29,North Lawndale,3,41.863873,-87.701902,1,41.863873,-87.701902,"(41.863873, -87.701902)",57,30,21569,132,14,36
5949,1560 N Milwaukee Ave,1,24,West Town,1,41.909738,-87.676695,1,41.909738,-87.676695,"(41.909738, -87.676695)",4,25,21560,481,41,24
4035,100 E Walton Pl,42,8,Near North Side,2,41.900133,-87.624935,1,41.900133,-87.624935,"(41.900133, -87.624935)",6,37,21182,104,36,22
6176,200 S Michigan Ave,42,32,Loop,2,41.87941,-87.624565,1,41.87941,-87.624565,"(41.87941, -87.624565)",29,38,14912,367,36,22
400,1959 W Division St,1,24,West Town,1,41.903106,-87.676581,0,41.903106,-87.676581,"(41.903106, -87.676581)",4,25,21560,462,41,24
2351,1450 N Cicero Ave,37,25,Austin,3,41.906919,-87.74623,1,41.906919,-87.74623,"(41.906919, -87.74623)",5,26,4299,600,45,4
2445,2058 N Cleveland Ave,43,7,Lincoln Park,2,41.919319,-87.64144,1,41.919319,-87.64144,"(41.919319, -87.64144)",16,68,21190,745,34,51
4089,2242 S Wentworth Ave,25,34,Armour Square,3,41.851674,-87.632156,1,41.851674,-87.632156,"(41.851674, -87.632156)",40,35,21194,3,26,8
5283,1130 S Michigan Ave,2,32,Loop,1,41.86847,-87.624161,1,41.86847,-87.624161,"(41.86847, -87.624161)",35,38,14913,368,10,48
3971,185 N Wabash Ave,42,32,Loop,1,41.885405,-87.626072,1,41.885405,-87.626072,"(41.885405, -87.626072)",42,38,14309,580,36,22
5015,1424 E 53rd St,4,41,Hyde Park,1,41.799648,-87.59085,1,41.799648,-87.59085,"(41.799648, -87.59085)",10,8,21192,500,10,1
1570,1766 W 95th St,19,72,Beverly,1,41.720408,-87.667092,1,41.720408,-87.667092,"(41.720408, -87.667092)",13,71,22212,628,42,33
3092,2055 S Keeler Ave,24,29,North Lawndale,1,41.853832,-87.729502,1,41.853832,-87.729502,"(41.853832, -87.729502)",57,30,21569,753,14,36
3209,1400 S Lake Shore Dr,2,33,Near South Side,2,41.865144,-87.617366,1,41.865144,-87.617366,"(41.865144, -87.617366)",35,34,14913,374,10,48
1480,230 W 69th St,6,69,Greater Grand Crossing,1,41.769189,-87.630802,1,41.769189,-87.630802,"(41.769189, -87.630802)",11,67,21559,513,32,31
4869,1650 W Cornelia Ave,32,6,Lake View,2,41.945301,-87.67043,1,41.945301,-87.67043,"(41.945301, -87.67043)",22,57,4449,239,18,16
5323,2201 W Roscoe St,32,5,North Center,1,41.943058,-87.68347,1,41.943058,-87.68347,"(41.943058, -87.68347)",39,46,21538,615,40,16
4066,1350 N Wells St,43,8,Near North Side,2,41.906999,-87.634755,1,41.906999,-87.634755,"(41.906999, -87.634755)",54,37,14926,290,11,51
232,1820 W Hubbard St,26,24,West Town,1,41.889938,-87.672639,0,41.889938,-87.672639,"(41.889938, -87.672639)",4,25,21560,519,46,10
6600,10340 S Kedzie Ave,19,74,Mount Greenwood,1,41.705247,-87.701424,0,41.705247,-87.701424,"(41.705247, -87.701424)",33,73,4447,316,42,33
3954,1900 W Van Buren St,2,28,Near West Side,2,41.876353,-87.6742,1,41.876353,-87.6742,"(41.876353, -87.6742)",28,29,21184,90,46,48
5069,1956 W School St,32,5,North Center,1,41.941523,-87.67733,1,41.941523,-87.67733,"(41.941523, -87.67733)",22,46,4449,648,40,16
4739,13403 S Brandon Ave,10,55,Hegewisch,1,41.651613,-87.545721,1,41.651613,-87.545721,"(41.651613, -87.545721)",26,52,22250,787,47,47
4705,2017 W Montrose Ave,47,5,North Center,2,41.961356,-87.679641,1,41.961356,-87.679641,"(41.961356, -87.679641)",39,46,21538,623,18,13
6248,1700 S Halsted St,25,31,Lower West Side,1,41.859044,-87.646779,1,41.859044,-87.646779,"(41.859044, -87.646779)",43,33,14920,250,48,8
6253,2030 S Halsted St,25,31,Lower West Side,1,41.85453,-87.646652,1,41.85453,-87.646652,"(41.85453, -87.646652)",43,33,14920,250,48,8
4085,1533 N Wells St,43,8,Near North Side,1,41.909887,-87.634506,1,41.909887,-87.634506,"(41.909887, -87.634506)",54,37,14926,290,46,51
4283,2235 N Milwaukee Ave,1,22,Logan Square,1,41.92173,-87.695394,1,41.92173,-87.695394,"(41.92173, -87.695394)",1,23,22535,294,41,24
6394,1 N State St,42,32,Loop,1,41.882136,-87.627724,1,41.882136,-87.627724,"(41.882136, -87.627724)",41,38,14310,580,36,22
2135,2000 W Belmont Ave,32,5,North Center,1,41.939711,-87.678607,1,41.939711,-87.678607,"(41.939711, -87.678607)",39,46,21538,647,40,16
3225,203 N LaSalle St,42,32,Loop,3,41.885856,-87.632338,1,41.885856,-87.632338,"(41.885856, -87.632338)",42,38,14309,92,36,22
2534,1440 N Dayton St,32,8,Near North Side,3,41.907562,-87.649524,1,41.907562,-87.649524,"(41.907562, -87.649524)",49,37,22620,108,46,16
2041,1001 W Armitage Ave,32,7,Lincoln Park,2,41.917967,-87.653438,1,41.917967,-87.653438,"(41.917967, -87.653438)",16,68,21190,168,34,16
1061,2107 N Western Ave,32,22,Logan Square,2,41.92018,-87.687301,0,41.92018,-87.687301,"(41.92018, -87.687301)",1,23,22535,324,40,16
6999,105 S Wabash Ave,42,32,Loop,1,41.880608,-87.625951,0,41.880608,-87.625951,"(41.880608, -87.625951)",34,38,14311,367,36,22
3722,1725 S Racine Ave,25,31,Lower West Side,1,41.85859,-87.656249,1,41.85859,-87.656249,"(41.85859, -87.656249)",43,33,14920,365,26,8
4294,1623 N Sheffield Ave,32,7,Lincoln Park,1,41.911523,-87.653075,1,41.911523,-87.653075,"(41.911523, -87.653075)",16,68,22620,168,11,16
5469,1765 W Lawrence Ave,47,3,Uptown,1,41.968701,-87.673272,1,41.968701,-87.673272,"(41.968701, -87.673272)",15,31,22616,559,18,13
3332,1157 W Lunt Ave,49,1,Rogers Park,2,42.009069,-87.661341,1,42.009069,-87.661341,"(42.009069, -87.661341)",9,10,21853,267,5,3
6897,216 S Jefferson St,2,28,Near West Side,1,41.878821,-87.642728,0,41.878821,-87.642728,"(41.878821, -87.642728)",45,29,4452,786,36,48
6117,23 W Illinois St,42,8,Near North Side,2,41.890714,-87.628916,1,41.890714,-87.628916,"(41.890714, -87.628916)",55,37,4446,669,36,22
333,1640 S Blue Island Ave,25,31,Lower West Side,1,41.85899,-87.660398,0,41.85899,-87.660398,"(41.85899, -87.660398)",43,33,14920,365,26,8
7067,2211 N California Ave,1,22,Logan Square,3,41.922314,-87.69725,0,41.922314,-87.69725,"(41.922314, -87.69725)",1,23,22535,294,41,24
3890,1121 S State St,2,32,Loop,4,41.868759,-87.627208,1,41.868759,-87.627208,"(41.868759, -87.627208)",35,38,14913,368,10,48
4427,121 N LaSalle St,42,32,Loop,6,41.883913,-87.632314,1,41.883913,-87.632314,"(41.883913, -87.632314)",41,38,14310,92,36,22
2086,1331 N Ashland Ave,1,24,West Town,1,41.905772,-87.667385,1,41.905772,-87.667385,"(41.905772, -87.667385)",49,25,21560,483,11,24
2364,2 N Clark St,42,32,Loop,2,41.882056,-87.630967,1,41.882056,-87.630967,"(41.882056, -87.630967)",41,38,14310,92,36,22
7094,134 W 111th St,34,49,Roseland,1,41.692663,-87.62662,0,41.692663,-87.62662,"(41.692663, -87.62662)",19,45,21861,524,22,45
6284,1869 N Damen Ave,32,22,Logan Square,1,41.915765,-87.677394,1,41.915765,-87.677394,"(41.915765, -87.677394)",4,23,21560,179,40,16
6735,135 S Lasalle St,42,32,Loop,1,41.879971,-87.63221,0,41.879971,-87.63221,"(41.879971, -87.63221)",34,38,14311,92,36,22
6091,1030 W Van Buren St,2,28,Near West Side,1,41.876708,-87.652787,1,41.876708,-87.652787,"(41.876708, -87.652787)",44,29,14917,91,26,48
3486,1258 N Milwaukee Ave,1,24,West Town,1,41.904533,-87.668597,1,41.904533,-87.668597,"(41.904533, -87.668597)",4,25,21560,481,41,24
1537,100 W 87th St,21,44,Chatham,1,41.736354,-87.626741,1,41.736354,-87.626741,"(41.736354, -87.626741)",59,40,21554,1,13,18
3062,1546 W Jarvis Ave,49,1,Rogers Park,1,42.016146,-87.669159,1,42.016146,-87.669159,"(42.016146, -87.669159)",9,10,21853,357,5,3
270,1531 E 53rd St,4,41,Hyde Park,2,41.799461,-87.587921,0,41.799461,-87.587921,"(41.799461, -87.587921)",10,8,21192,500,33,1
1493,1835 E 71st St,5,43,South Shore,2,41.765061,-87.581229,1,41.765061,-87.581229,"(41.765061, -87.581229)",24,39,22538,452,37,32
6779,1629 N Damen Ave,32,24,West Town,2,41.911277,-87.677307,0,41.911277,-87.677307,"(41.911277, -87.677307)",4,25,22535,438,11,16
1031,212 W Washington St,42,32,Loop,1,41.883343,-87.634153,0,41.883343,-87.634153,"(41.883343, -87.634153)",46,38,14914,92,36,22
4542,1525 W Homer St,32,22,Logan Square,1,41.917349,-87.666405,1,41.917349,-87.666405,"(41.917349, -87.666405)",49,23,22620,209,11,16
1522,2000 E 79th St,8,43,South Shore,1,41.751708,-87.575836,1,41.751708,-87.575836,"(41.751708, -87.575836)",24,39,22538,420,35,9
5270,1104 S Wabash Ave,2,32,Loop,2,41.869004,-87.626027,1,41.869004,-87.626027,"(41.869004, -87.626027)",35,38,14913,368,10,48
5041,1224 N Milwaukee Ave,1,24,West Town,2,41.904007,-87.667711,1,41.904007,-87.667711,"(41.904007, -87.667711)",4,25,21560,481,41,24
4399,110 N Paulina St,27,28,Near West Side,2,41.883627,-87.669535,1,41.883627,-87.669535,"(41.883627, -87.669535)",28,29,21184,579,46,41
2139,1362 W Belmont Ave,44,6,Lake View,2,41.93987,-87.662801,1,41.93987,-87.662801,"(41.93987, -87.662801)",22,57,4449,741,25,38
6119,1928 W Division St,1,24,West Town,2,41.903285,-87.67589,1,41.903285,-87.67589,"(41.903285, -87.67589)",4,25,21560,481,41,24
498,2145 N Maplewood Ave,1,22,Logan Square,1,41.920596,-87.691184,0,41.920596,-87.691184,"(41.920596, -87.691184)",1,23,22535,323,41,24
5222,1210 W Berwyn Ave,48,77,Edgewater,2,41.978311,-87.660361,1,41.978311,-87.660361,"(41.978311, -87.660361)",15,76,22616,540,16,40
6918,1722 N Western Ave,1,24,West Town,1,41.912521,-87.687316,0,41.912521,-87.687316,"(41.912521, -87.687316)",1,25,22535,287,41,24
5849,201 E 71st St,6,69,Greater Grand Crossing,1,41.765576,-87.620033,1,41.765576,-87.620033,"(41.765576, -87.620033)",61,67,21546,474,32,31
2553,101 S Dearborn St,42,32,Loop,3,41.88065,-87.629315,1,41.88065,-87.629315,"(41.88065, -87.629315)",34,38,14311,92,36,22
4647,1800 W Division St,1,24,West Town,1,41.903325,-87.672499,1,41.903325,-87.672499,"(41.903325, -87.672499)",4,25,21560,481,41,24
4151,1145 W Wilson Ave,46,3,Uptown,5,41.965256,-87.659017,1,41.965256,-87.659017,"(41.965256, -87.659017)",15,31,22616,241,39,37
724,1325 S Wabash Ave,2,33,Near South Side,1,41.865246,-87.625583,0,41.865246,-87.625583,"(41.865246, -87.625583)",35,34,14913,374,9,48
5130,1600 N Lake Shore Dr,43,8,Near North Side,8,41.913555,-87.623275,1,41.913555,-87.623275,"(41.913555, -87.623275)",16,68,14926,271,34,51
1467,220 W 63rd St,20,68,Englewood,1,41.780111,-87.630941,1,41.780111,-87.630941,"(41.780111, -87.630941)",11,66,21559,166,4,53
2989,13112 S Houston Ave,10,55,Hegewisch,10,41.656961,-87.548521,1,41.656961,-87.548521,"(41.656961, -87.548521)",26,52,22250,787,47,47
3978,209 S Wabash Ave,42,32,Loop,2,41.879303,-87.625901,1,41.879303,-87.625901,"(41.879303, -87.625901)",29,38,14912,367,36,22
5108,10063 S Ewing Ave,10,52,East Side,1,41.712291,-87.535134,1,41.712291,-87.535134,"(41.712291, -87.535134)",25,49,21202,705,47,47
1547,1240 W 91st St,21,73,Washington Heights,2,41.728718,-87.654584,1,41.728718,-87.654584,"(41.728718, -87.654584)",59,72,21554,195,13,18
4264,10610 S Ewing Ave,10,52,East Side,1,41.702395,-87.535447,1,41.702395,-87.535447,"(41.702395, -87.535447)",25,49,21202,602,47,47
3671,1404 W Pratt Blvd,49,1,Rogers Park,1,42.005597,-87.666079,1,42.005597,-87.666079,"(42.005597, -87.666079)",9,10,21853,358,5,3
6174,180 N LaSalle St,42,32,Loop,2,41.88526,-87.632625,1,41.88526,-87.632625,"(41.88526, -87.632625)",42,38,14309,92,36,22
6338,1932 S Halsted St,25,31,Lower West Side,1,41.855844,-87.646755,1,41.855844,-87.646755,"(41.855844, -87.646755)",43,33,14920,250,48,8
994,1620 N Wells St,43,7,Lincoln Park,1,41.911599,-87.634912,0,41.911599,-87.634912,"(41.911599, -87.634912)",16,68,21190,271,11,51
5271,1415 S Wabash Ave,2,33,Near South Side,2,41.863547,-87.625536,1,41.863547,-87.625536,"(41.863547, -87.625536)",35,34,14913,374,9,48
6208,1558 N Elston Ave,32,24,West Town,1,41.909911,-87.661862,1,41.909911,-87.661862,"(41.909911, -87.661862)",49,25,22620,109,46,16
922,1301 W Madison St,27,28,Near West Side,1,41.88149,-87.659763,0,41.88149,-87.659763,"(41.88149, -87.659763)",44,29,14917,91,46,41
4754,13336 S Baltimore Ave,10,55,Hegewisch,1,41.652949,-87.547274,1,41.652949,-87.547274,"(41.652949, -87.547274)",26,52,22250,787,47,47
214,1256 N Wells St,43,8,Near North Side,2,41.905227,-87.634697,0,41.905227,-87.634697,"(41.905227, -87.634697)",54,37,14926,290,11,51
5215,2148 N Damen Ave,32,22,Logan Square,2,41.920886,-87.677849,1,41.920886,-87.677849,"(41.920886, -87.677849)",1,23,22535,178,40,16
3057,200 W Jackson Blvd,2,32,Loop,2,41.878211,-87.633925,1,41.878211,-87.633925,"(41.878211, -87.633925)",46,38,14914,92,36,48
2450,2037 N Clybourn Ave,43,7,Lincoln Park,1,41.918607,-87.659986,1,41.918607,-87.659986,"(41.918607, -87.659986)",16,68,21190,210,11,51
6209,1463 W Chicago Ave,27,24,West Town,1,41.896022,-87.66472,1,41.896022,-87.66472,"(41.896022, -87.66472)",49,25,22620,485,46,41
5456,2251 W Lawrence Ave,47,4,Lincoln Square,1,41.968529,-87.68567,1,41.968529,-87.68567,"(41.968529, -87.68567)",20,6,21849,665,18,13
1183,1818 N Wells St,43,7,Lincoln Park,1,41.914912,-87.634949,0,41.914912,-87.634949,"(41.914912, -87.634949)",16,68,21190,271,34,51
2521,1551 N Damen Ave,1,24,West Town,1,41.909569,-87.677257,1,41.909569,-87.677257,"(41.909569, -87.677257)",4,25,21560,481,41,24
5318,10740 S Calhoun Ave,10,51,South Deering,2,41.700168,-87.562148,1,41.700168,-87.562148,"(41.700168, -87.562148)",25,48,21202,174,47,47
941,1750 N Clark St,43,7,Lincoln Park,1,41.914113,-87.633633,0,41.914113,-87.633633,"(41.914113, -87.633633)",16,68,21190,271,34,51
3783,2005 W Roscoe St,32,5,North Center,2,41.943071,-87.67872,1,41.943071,-87.67872,"(41.943071, -87.67872)",39,46,21538,647,40,16
3732,101 W Randolph St,42,32,Loop,3,41.884418,-87.631019,1,41.884418,-87.631019,"(41.884418, -87.631019)",41,38,14310,92,36,22
3327,1800 W Lunt Ave,49,1,Rogers Park,2,42.009089,-87.676002,1,42.009089,-87.676002,"(42.009089, -87.676002)",9,10,21853,44,5,3
2015,1641 S Allport St,25,31,Lower West Side,1,41.859266,-87.65749,1,41.859266,-87.65749,"(41.859266, -87.65749)",43,33,14920,365,26,8
2426,20 S Clark St,42,32,Loop,1,41.881647,-87.631047,1,41.881647,-87.631047,"(41.881647, -87.631047)",34,38,14311,92,36,22
412,2100 W North Ave,32,24,West Town,2,41.910559,-87.680222,0,41.910559,-87.680222,"(41.910559, -87.680222)",1,25,22535,298,11,16
4843,1901 W Jackson Blvd,2,28,Near West Side,2,41.877381,-87.673853,1,41.877381,-87.673853,"(41.877381, -87.673853)",28,29,21184,90,46,48
5357,1147 W Ohio St,27,24,West Town,2,41.892046,-87.656321,1,41.892046,-87.656321,"(41.892046, -87.656321)",49,25,22620,522,46,41
664,1525 E 53rd St,4,41,Hyde Park,4,41.799423,-87.588117,0,41.799423,-87.588117,"(41.799423, -87.588117)",10,8,21192,500,33,1
2173,2009 N Bissell St,43,7,Lincoln Park,2,41.918431,-87.651963,1,41.918431,-87.651963,"(41.918431, -87.651963)",16,68,21190,744,34,51
4146,2228 S Whipple St,24,30,South Lawndale,1,41.851213,-87.701723,1,41.851213,-87.701723,"(41.851213, -87.701723)",57,32,21569,261,1,36
4614,2300 N Western Ave,1,22,Logan Square,1,41.923471,-87.687691,1,41.923471,-87.687691,"(41.923471, -87.687691)",1,23,22535,323,41,24
1482,15 W 69th St,6,69,Greater Grand Crossing,4,41.769,-87.625759,1,41.769,-87.625759,"(41.769, -87.625759)",11,67,21559,513,32,31
1342,1737 W 18th St,25,31,Lower West Side,1,41.856688,-87.669575,1,41.856688,-87.669575,"(41.856688, -87.669575)",43,33,14920,343,26,8
6392,190 N State St,42,32,Loop,1,41.885499,-87.628128,1,41.885499,-87.628128,"(41.885499, -87.628128)",42,38,14309,92,36,22
2318,211 E Chicago Ave,42,8,Near North Side,1,41.89665,-87.622085,1,41.89665,-87.622085,"(41.89665, -87.622085)",6,37,21182,158,11,22
5873,214 W Huron St,42,8,Near North Side,1,41.894918,-87.634484,1,41.894918,-87.634484,"(41.894918, -87.634484)",55,37,4446,652,36,22
1211,1935 N Damen Ave,32,22,Logan Square,1,41.91691,-87.677501,0,41.91691,-87.677501,"(41.91691, -87.677501)",4,23,21560,179,40,16
5911,1337 N Wells St,43,8,Near North Side,1,41.906867,-87.634403,1,41.906867,-87.634403,"(41.906867, -87.634403)",54,37,14926,290,11,51
2484,1845 W Cortland St,32,22,Logan Square,1,41.915867,-87.674261,1,41.915867,-87.674261,"(41.915867, -87.674261)",4,23,21560,179,40,16
347,1420 W Grace St,44,6,Lake View,1,41.950705,-87.665392,0,41.950705,-87.665392,"(41.950705, -87.665392)",53,57,21186,724,25,38
1352,1608 W 21st Pl,25,31,Lower West Side,2,41.853342,-87.667076,1,41.853342,-87.667076,"(41.853342, -87.667076)",43,33,14920,343,26,8
2992,1506 W Howard St,49,1,Rogers Park,1,42.019541,-87.668616,1,42.019541,-87.668616,"(42.019541, -87.668616)",9,10,21853,340,5,3
1410,2 W 51st St,3,38,Grand Boulevard,1,41.801975,-87.625942,1,41.801975,-87.625942,"(41.801975, -87.625942)",37,4,14924,415,9,12
6401,222 N LaSalle St,42,32,Loop,3,41.886297,-87.632506,1,41.886297,-87.632506,"(41.886297, -87.632506)",42,38,14309,92,36,22
4564,1611 E 53rd St,5,41,Hyde Park,1,41.799448,-87.585975,1,41.799448,-87.585975,"(41.799448, -87.585975)",10,8,21192,501,33,32
2271,13000 S Carondolet Ave,10,55,Hegewisch,5,41.65899,-87.549728,1,41.65899,-87.549728,"(41.65899, -87.549728)",26,52,22250,586,47,47
